"Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Product URL","Description","Type","Visibility","Downloadable","Price","Sale Price"
"","2071","LOSTAL030675","Domaine L&#8217;Ostal Cazes Eclipse Blanc 2012","domaine-lostal-cazes-eclipse-blanc","https://www.ewinegallery.com/shop/all-deals/domaine-lostal-cazes-eclipse-blanc/","https://www.ewinegallery.com/shop/all-deals/domaine-lostal-cazes-eclipse-blanc/","A very complex nose displays a pear perfume mingling with notes of aniseed, fruit jelly, white blossom and melon. On the palate, the attack is supple and extremely fresh, the acidity present adding to the richness of the subtle, elegant wine.","Simple Product","Catalog & Search","No","39.00","29"
"","2072","LOSTAL040675","Domaine L&#8217;Ostal Cazes Eclipse Rouge 2011","domaine-lostal-cazes-eclipse-rouge","https://www.ewinegallery.com/shop/red/domaine-lostal-cazes-eclipse-rouge/","https://www.ewinegallery.com/shop/red/domaine-lostal-cazes-eclipse-rouge/","Intense, deep garnet colour. Aromas of ripe fruit, like Morello cherries with note of Cedar appear. The attack is full-bodied, smooth and fresh. Long aromatic fruity finish.","Simple Product","Catalog & Search","No","43.00",""
"","2067","SACHA011275A","Sacha Lichine Le Coq Rouge, Vin De Pays 2012","sacha-lichine-le-coq-rouge-vin-de-pays-doc","https://www.ewinegallery.com/shop/all-deals/sacha-lichine-le-coq-rouge-vin-de-pays-doc/","https://www.ewinegallery.com/shop/all-deals/sacha-lichine-le-coq-rouge-vin-de-pays-doc/","Complex nose with deep notes of cherry mixed to spicy fragrance. A lovely mix of chocolate and vanilla with blackberry and wooded notes on palate topped by an exceptionally long finish.","Simple Product","Catalog & Search","No","36.00","25"
"","2065","SACHA051275","Sacha Lichine La Poule Blanche, Vin de France &#8217;11/12","sacha-lichine-la-poule-blanche-vin-de-france","https://www.ewinegallery.com/shop/all-deals/sacha-lichine-la-poule-blanche-vin-de-france/","https://www.ewinegallery.com/shop/all-deals/sacha-lichine-la-poule-blanche-vin-de-france/","Fruit driven with aromas of grapefruit, bananas & mangos. The palate is well balanced. A wonderful delicate wooded finish.","Simple Product","Catalog & Search","No","36.00","25"
"","2105","BORD0860675","Chateau La Rose Mayat Grand Vin de Bordeaux 2009","chateau-la-rose-mayat-grand-vin-de-bordeaux-puisseguin-saint-emillion","https://www.ewinegallery.com/shop/red/chateau-la-rose-mayat-grand-vin-de-bordeaux-puisseguin-saint-emillion/","https://www.ewinegallery.com/shop/red/chateau-la-rose-mayat-grand-vin-de-bordeaux-puisseguin-saint-emillion/","A fresh, round and elegant wine with a lively purple color. Drink young after decanting or alternatively put down for up to ten years.","Simple Product","Catalog & Search","No","52.00",""
"","2102","BORD0561275","Chateau Monbousquet, Grand Cru Classe 2007","chateau-monbousquet-grand-cru-classe","https://www.ewinegallery.com/shop/red/chateau-monbousquet-grand-cru-classe/","https://www.ewinegallery.com/shop/red/chateau-monbousquet-grand-cru-classe/","The robust 2007 Monbousquet displays lots of toasty oak intermixed with sweet kirsch, blacker fruits, and spice box. Plush, medium to full-bodied, and supple textured","Simple Product","Catalog & Search","No","95.00",""
"","2100","BORD0690675","Angelique de Monbousquet, Grand Cru (2nd wine of Chateau Monbousquet) 2008","angelique-de-monbousquet-saint-emilion-grand-cru-2nd-wine-of-chateau-monbousquet","https://www.ewinegallery.com/shop/red/angelique-de-monbousquet-saint-emilion-grand-cru-2nd-wine-of-chateau-monbousquet/","https://www.ewinegallery.com/shop/red/angelique-de-monbousquet-saint-emilion-grand-cru-2nd-wine-of-chateau-monbousquet/","Lots of dark fruit-- blackberry, blackcurrant, leather and a touch of very dark chocolate. Large-scale palate-- dark","Simple Product","Catalog & Search","No","50.00",""
"","2097","BORD0702475","Carmes de Rieussec, Sauternes (2nd wine of Chateau Rieussec) 2011 (375ml)","carmes-de-rieussec-sauternes-37-5cl-2nd-wine-of-chateau-rieussec","https://www.ewinegallery.com/shop/white/carmes-de-rieussec-sauternes-37-5cl-2nd-wine-of-chateau-rieussec/","https://www.ewinegallery.com/shop/white/carmes-de-rieussec-sauternes-37-5cl-2nd-wine-of-chateau-rieussec/","A ripe, flashy style, with a big core of pineapple chiffon, creamed peach, apricot and tangerine notes matched to a creamy mouthfeel. Shows a blip of heat on the finish, but should settle in shortly.","Simple Product","Catalog & Search","No","44",""
"","2095","BORD0761275","Chateau d&#8217;Yquem 1995","chateau-dyquem-sauternes-2","https://www.ewinegallery.com/shop/white/chateau-dyquem-sauternes-2/","https://www.ewinegallery.com/shop/white/chateau-dyquem-sauternes-2/","Brilliant golden colour. Subtle nose with hints of fruit tart that opens onto honey, dried apricot and almond overtones. Marmalade and gingerbread flavours evolving into other subtle impressions. Very intense and powerful on the palate with loads of volume","Simple Product","Catalog & Search","No","481.00",""
"","2091","BORD0771275","Chateau d&#8217;Yquem 2004","chateau-dyquem-sauternes","https://www.ewinegallery.com/shop/white/chateau-dyquem-sauternes/","https://www.ewinegallery.com/shop/white/chateau-dyquem-sauternes/","Tropically ripe, with dense yet creamy layers of guava, mango, lychee and papaya, all stitched with racy lemon cream and candied grapefruit peel notes. Frangipane-framed finish pumps out wave after wave of unctuous fruit.","Simple Product","Catalog & Search","No","501.00",""
"","2088","BORD0471275","Chateau Guiraud 2009","chateau-guiraud-sauternes","https://www.ewinegallery.com/shop/white/chateau-guiraud-sauternes/","https://www.ewinegallery.com/shop/white/chateau-guiraud-sauternes/","The 2009 Guiraud has a complex, precocious bouquet with honeysuckle and jasmine notes, hints of dried honey and white peach. The palate is pure and tense in the mouth with superbly integrated oak and a lovely, seductive, very viscous botrytis-laden finish.","Simple Product","Catalog & Search","No","123.00",""
"","2081","BORD0821275A","Chateau Saint Germain Blanc 2013","chateau-saint-germain-entre-deux-mers","https://www.ewinegallery.com/shop/white/chateau-saint-germain-entre-deux-mers/","https://www.ewinegallery.com/shop/white/chateau-saint-germain-entre-deux-mers/","Bright pale gold with an intense floral aromas, spices and exotic fruits like pineapple and mango. On the palate, it is fresh with ripe fruit flavors of orange, pineapple and passion fruit.","Simple Product","Catalog & Search","No","35.00",""
"","2063","BORD0831275B","Chateau Saint Germain Rouge 2013","chateau-saint-germain-bordeaux","https://www.ewinegallery.com/shop/red/chateau-saint-germain-bordeaux/","https://www.ewinegallery.com/shop/red/chateau-saint-germain-bordeaux/","Beautiful purple color, fruity, round with a tannic edge and easy to drink. Aromatic nose of red berries and toast. Good structure and nice length.","Simple Product","Catalog & Search","No","36.00",""
"","2056","BORD0841275","Chateau Valentin  Blaye Cotes de Bordeaux 2009","chateau-valentin-premieres-cotes-de-blaye","https://www.ewinegallery.com/shop/red/chateau-valentin-premieres-cotes-de-blaye/","https://www.ewinegallery.com/shop/red/chateau-valentin-premieres-cotes-de-blaye/","The clay and siliceous soil combined with the predominance of merlot grape gives wines which are full-bodied, soft, with a remarkable quality for aging.","Simple Product","Catalog & Search","No","42.00",""
"","2038","MARREN151275A","Marrenon Petula Rose 2013","marrenon-petula-rose","https://www.ewinegallery.com/shop/others/marrenon-petula-rose/","https://www.ewinegallery.com/shop/others/marrenon-petula-rose/","With its deep salmon-pink color, the wine offers a nose of little red berries, with a touch of strawberries and raspberries backed by soft spices. The juicy and lively flavour is characterized by its roundness and astonishing redcurrant and mango notes. This wine, combining power and freshness, is a rosé to be enjoyed with any meal.

&nbsp;","Simple Product","Catalog & Search","No","42.00",""
"","2037","MARREN140675A","Marrenon Gardarem Rouge 2010","marrenon-gardarem-luberon-rouge","https://www.ewinegallery.com/shop/red/marrenon-gardarem-luberon-rouge/","https://www.ewinegallery.com/shop/red/marrenon-gardarem-luberon-rouge/","Pumped up, offering notes of bacon-accented toast, revealing solid currant paste and plum sauce flavors at the core, with graphite accents on the finish.","Simple Product","Catalog & Search","No","71.00",""
"","2034","MARREN121275","Grand Marrenon Blanc 2013","grand-marrenon-luberon-blanc","https://www.ewinegallery.com/shop/white/grand-marrenon-luberon-blanc/","https://www.ewinegallery.com/shop/white/grand-marrenon-luberon-blanc/","Pale yellow color with fruity and floral aromas, especially white flowers (acacia) and peach. Well-balanced structure with oaky and honey notes. Nice acidity with toasted bread and vanilla notes.","Simple Product","Catalog & Search","No","46.00",""
"","2035","MARREN131275","Grand Marrenon Rouge 2012","grand-marrenon-luberon-rouge","https://www.ewinegallery.com/shop/red/grand-marrenon-luberon-rouge/","https://www.ewinegallery.com/shop/red/grand-marrenon-luberon-rouge/","Ruby red robe color. Fruity and tobacco notes on the nose. This wine is fresh, mild oaky flavor with leather and olive notes. Rich and silky with firm tannin.","Simple Product","Catalog & Search","No","47.00",""
"","2032","MARREN071275/B","Marrenon Orca Vieilles Vignes 2011","marrenon-orca-vieilles-vignes-ventoux","https://www.ewinegallery.com/shop/red/marrenon-orca-vieilles-vignes-ventoux/","https://www.ewinegallery.com/shop/red/marrenon-orca-vieilles-vignes-ventoux/","A powerful and fine wine. Mature nose with mild tobacco and morello cherry. In mouth, rich attack of ripe fruits, livened up by little fresh fruits liqueur (blackcurrant/raspberry ) aromas. The melting oak tannins come all along with the wine in mouth. Fresh, complex (garrigue, coffee-roasting) and with a very long finish.","Simple Product","Catalog & Search","No","49.00",""
"","2029","MARREN041275A","Marrenon Private Gallery Rouge 2011","marrenon-private-gallery-rouge","https://www.ewinegallery.com/shop/red/marrenon-private-gallery-rouge/","https://www.ewinegallery.com/shop/red/marrenon-private-gallery-rouge/","The robe has a deep ruby color. The nose is intense and elegant, with a dominance of blackcurrant and blackberry with hints of liquorice and spices brought by the Syrah. In mouth, the Grenache brings richness and balance. This cuvee has a long red fruits finish with silky tannins.","Simple Product","Catalog & Search","No","39.00",""
"","2030","MARREN051275","Marrenon Private Gallery Blanc 2013","marrenon-private-gallery-blanc","https://www.ewinegallery.com/shop/white/marrenon-private-gallery-blanc/","https://www.ewinegallery.com/shop/white/marrenon-private-gallery-blanc/","With a yellow gold robe, this blend offers an attractive and very aromatic nose. Viognier brings white flowers, peach, apricot, and exotic fruits aromas. Chardonnay brings fresh grapefruit and lemon notes. The final blend is very expressive and delicate.","Simple Product","Catalog & Search","No","39.00",""
"","2028","MARREN031275C","Marrenon Vermentino Les Grains 2013","marrenon-vermentino-les-grains","https://www.ewinegallery.com/shop/white/marrenon-vermentino-les-grains/","https://www.ewinegallery.com/shop/white/marrenon-vermentino-les-grains/","The Vermentino is crisp, fresh and fruity. The mouth is generous with a hint of lemon. The finish is long with citrus aromas","Simple Product","Catalog & Search","No","34.00",""
"","2027","MARREN021275A","Marrenon Chardonnay Les Grains 2012","marrenon-chardonnay-les-grains","https://www.ewinegallery.com/shop/white/marrenon-chardonnay-les-grains/","https://www.ewinegallery.com/shop/white/marrenon-chardonnay-les-grains/","With a pale and brilliant yellow robe, this Chardonnay offers a very aromatic nose with a lot of exotic fruits (pineapple, passion fruit, litchis). Fat and fresh, this well-balanced wine has a nice length in the mouth.","Simple Product","Catalog & Search","No","34.00",""
"","2025","MARREN011275A","Marrenon Merlot Les Grains 2012","marrenon-merlot-les-grains","https://www.ewinegallery.com/shop/red/marrenon-merlot-les-grains/","https://www.ewinegallery.com/shop/red/marrenon-merlot-les-grains/","With an intense purple robe, this Merlot offers a very expressive nose with nature fruits and licqourice. The mouth is soft and well structured with red fruits aromas coming back in a global harmony.","Simple Product","Catalog & Search","No","36.00",""
"","2053","BORD0851275","Chateau Galau Cotes De Bourg Magdeleine 2010","chateau-galau-cotes-de-bourg-magdeleine","https://www.ewinegallery.com/shop/red/chateau-galau-cotes-de-bourg-magdeleine/","https://www.ewinegallery.com/shop/red/chateau-galau-cotes-de-bourg-magdeleine/","A robust, tannic wine with a slightly smokey fruit nose. Good for drinking now but wine will also age well.","Simple Product","Catalog & Search","No","43.00",""
"","2046","DOMCAMU011275","Domaine Camus Pere & Fils Gevrey-Chambertin Grand Cru 2009","domaine-camus-pere-fils-gevrey-chambertin-grand-cru","https://www.ewinegallery.com/shop/red/domaine-camus-pere-fils-gevrey-chambertin-grand-cru/","https://www.ewinegallery.com/shop/red/domaine-camus-pere-fils-gevrey-chambertin-grand-cru/","Deep red with brown highlights. Slight barnyard funk aromatics at first that fades with time but still remain in the background. Very pure with nice cherry and strawberry flavours. Silky but with some mild tannins providing supporting structure.","Simple Product","Catalog & Search","No","104.00",""
"","2042","DOMCAMU021275","Domaine Camus Pere & Fils Charmes-Chambertin Grand Cru 2009","domaine-camus-pere-fils-charmes-chambertin-grand-cru","https://www.ewinegallery.com/shop/all-deals/domaine-camus-pere-fils-charmes-chambertin-grand-cru/","https://www.ewinegallery.com/shop/all-deals/domaine-camus-pere-fils-charmes-chambertin-grand-cru/","Deep red with brown highlights. Ripe berries, graphite and clove bouquet with very balanced tannins which harmonisent around opulent aromas of cherries, blackcurrant and peppery characters","Simple Product","Catalog & Search","No","193.00","99"
"","2040","DOMCAMU041275","Domaine Camus Pere & Fils Latricieres-Chambertin Grand Cru 2009","domaine-camus-pere-fils-latricieres-chambertin-grand-cru","https://www.ewinegallery.com/shop/red/domaine-camus-pere-fils-latricieres-chambertin-grand-cru/","https://www.ewinegallery.com/shop/red/domaine-camus-pere-fils-latricieres-chambertin-grand-cru/","Deep red with brown highlights. Peony, ripe forest fruits on the nose. On the palate, it is generous and elegant at the same time, perfumes of macerated cherries mixed with woody flavours and slightly peppery.","Simple Product","Catalog & Search","No","193.00",""
"","2024","DOMCAMU031275","Domaine Camus Pere & Fils Mazy-Chambertin Grand Cru 2009","domaine-camus-pere-fils-mazy-chambertin-grand-cru","https://www.ewinegallery.com/shop/all-deals/domaine-camus-pere-fils-mazy-chambertin-grand-cru/","https://www.ewinegallery.com/shop/all-deals/domaine-camus-pere-fils-mazy-chambertin-grand-cru/","Deep red with brown highlights. A very ripe but focused nose of black cherry, graphite, clove, cassis and smoke come through instantly. The palate is long with a savory midpalate of peppery black cherry fruit (almost slightly creamy), smoke that precede a bit of the burly tannic structure before the very long finish.","Simple Product","Catalog & Search","No","205.00","139"
"","2022","DOMBILL011275","Domaine Billard-Gonnet Pommard Clos De Verger 2011","domaine-billard-gonnet-pommard-clos-de-verger","https://www.ewinegallery.com/shop/red/domaine-billard-gonnet-pommard-clos-de-verger/","https://www.ewinegallery.com/shop/red/domaine-billard-gonnet-pommard-clos-de-verger/","A notably earthier yet still fresh and attractive nose of layered red berry fruit and floral scents gives way to pure, intense and impressively concentrated medium-bodied flavours. There is more obvious and firmer structure apparent on the lingering and balanced finish","Simple Product","Catalog & Search","No","102.00",""
"","2017","DOMBILL021275","Domaine Billard-Gonnet Pommard Pezerolles 2011","domaine-billard-gonnet-pommard-pezerolles","https://www.ewinegallery.com/shop/red/domaine-billard-gonnet-pommard-pezerolles/","https://www.ewinegallery.com/shop/red/domaine-billard-gonnet-pommard-pezerolles/","Aromatically elegant with its pure and airy nose of black pinot fruit, cassis, earth and wet stone hints. There is also good phenolic maturity with slightly finer middle weight flavours that possess excellent underlying tension and fine detail to the powerful and robust finish that displays very good persistence and balance.","Simple Product","Catalog & Search","No","104.00",""
"","2014","DOMBILL031275","Domaine Billard-Gonnet Pommard Chaponnieres 2011","domaine-billard-gonnet-pommard-chaponnieres","https://www.ewinegallery.com/shop/all-deals/domaine-billard-gonnet-pommard-chaponnieres/","https://www.ewinegallery.com/shop/all-deals/domaine-billard-gonnet-pommard-chaponnieres/","A brooding nose offers up notes of ripe red currants, violets and plenty of earth influence. There is impressive concentration to the powerful and mouth coating medium weight plus flavours that possess excellent balance on the very firm finish.","Simple Product","Catalog & Search","No","110.00","75"
"","2008","CHNEG010675","Chateau de la Negly Coteaux du Languedoc La Porte du Ciel 2007","chateau-de-la-negly-coteaux-du-languedoc-la-porte-du-ciel","https://www.ewinegallery.com/shop/red/chateau-de-la-negly-coteaux-du-languedoc-la-porte-du-ciel/","https://www.ewinegallery.com/shop/red/chateau-de-la-negly-coteaux-du-languedoc-la-porte-du-ciel/","Essence of black cherry and cassis dusted with black pepper and toasted caraway. It is fresh and rich with salty hint and savoury finish.","Simple Product","Catalog & Search","No","292.00",""
"","2005","CLOSTRU010675","Clos des Truffiers Coteaux du Languedoc 2007","clos-des-truffiers-coteaux-du-languedoc","https://www.ewinegallery.com/shop/red/clos-des-truffiers-coteaux-du-languedoc/","https://www.ewinegallery.com/shop/red/clos-des-truffiers-coteaux-du-languedoc/","Black-fruited, saline and smoky on the nose. This wine is plush, viscous, and silken-textured, intense flavour of berries and little salty with long finish.","Simple Product","Catalog & Search","No","315.00",""
"","1986","LOUIS181275","Louis Max, Fleurie 2009","louis-max-fleurie","https://www.ewinegallery.com/shop/red/louis-max-fleurie/","https://www.ewinegallery.com/shop/red/louis-max-fleurie/","Deep ruby red colour with nose of intense red fruits jam notes (strawberry). On the palate, the same character of fruits is found, with a good, very rounded and pleasant, tannic structure.","Simple Product","Catalog & Search","No","46.00",""
"","1987","LOUIS191275A","Louis Max, Moulin-A-Vent 2011","louis-max-moulin-a-vent","https://www.ewinegallery.com/shop/red/louis-max-moulin-a-vent/","https://www.ewinegallery.com/shop/red/louis-max-moulin-a-vent/","Deep ruby red in colour with intense nose of red fruits jam note (strawberry). It is fruity with red fruits character, very rounded and has pleasant tannic structure.","Simple Product","Catalog & Search","No","46.00",""
"","1985","LOUIS171275","Louis Max, Beaujolais-Villages 2010","louis-max-beaujolais-villages","https://www.ewinegallery.com/shop/red/louis-max-beaujolais-villages/","https://www.ewinegallery.com/shop/red/louis-max-beaujolais-villages/","Fruity cherry, banana and floral aromas. Fresh, with bananas and frits salads flavours fresh and fruity.","Simple Product","Catalog & Search","No","38.50",""
"","1983","LOUIS211275","Louis Max Chassagne-Montrachet Rouge 2010","louis-max-chassagne-montrachet-rouge","https://www.ewinegallery.com/shop/all-deals/louis-max-chassagne-montrachet-rouge/","https://www.ewinegallery.com/shop/all-deals/louis-max-chassagne-montrachet-rouge/","Brilliant ruby red in colour. Powerful aromas of red berries like cherry and strawberry and a fine touch of spices. In the mouth, the delicate sensations of fruits, with silky tannins which bring finesse to the structure.","Simple Product","Catalog & Search","No","79.00","59"
"","1984","LOUIS221275","Louis Max Volnay L&#8217;or Rouge 2010","louis-max-volnay-lor-rouge","https://www.ewinegallery.com/shop/red/louis-max-volnay-lor-rouge/","https://www.ewinegallery.com/shop/red/louis-max-volnay-lor-rouge/","Vivid red ruby, clear and brilliant. Violet, redcurrant and cherry aromas with hints of spice and prune. A delicate structure and silky tannins with a nice long finish.","Simple Product","Catalog & Search","No","81.00",""
"","1982","LOUIS081275","Louis Max, Pommard 2012","louis-max-pommard","https://www.ewinegallery.com/shop/red/louis-max-pommard/","https://www.ewinegallery.com/shop/red/louis-max-pommard/","Deep red in color. Intense bouquet of blackcurrants, game, touch of spices and wood. This wine is full bodied, powerful and firm taste with ripe tannins, balanced acidity and intense taste of ripe fruits.","Simple Product","Catalog & Search","No","97.00",""
"","1980","LOUIS071275","Louis Max, Aloxe-Corton 2009","louis-max-aloxe-corton","https://www.ewinegallery.com/shop/red/louis-max-aloxe-corton/","https://www.ewinegallery.com/shop/red/louis-max-aloxe-corton/","An elegant ruby-red hue. Intense aromas of freshly crushed raspberries total finesse. Silky tannins with fresh red fruits.","Simple Product","Catalog & Search","No","81.00",""
"","1981","LOUIS161275","Louis Max, Beaune 1er Cru, Les Cent  Vignes 2008","louis-max-beaune-1er-cru-les-cent-vignes","https://www.ewinegallery.com/shop/all-deals/louis-max-beaune-1er-cru-les-cent-vignes/","https://www.ewinegallery.com/shop/all-deals/louis-max-beaune-1er-cru-les-cent-vignes/","Ruby red in color with aromas of black fruits (blackcurrant &blackberry) and red fruits (cherry & gooseberry). This wine has taste of crunchy fresh grapes. It is firm, upright and full of juice.","Simple Product","Catalog & Search","No","94.50","69"
"","1979","LOUIS091275","Louis Max, Savigny-les-Beaune, 1er Cru Aux Fourneaux 2008","louis-max-savigny-les-beaune-1er-cru-aux-fourneaux","https://www.ewinegallery.com/shop/red/louis-max-savigny-les-beaune-1er-cru-aux-fourneaux/","https://www.ewinegallery.com/shop/red/louis-max-savigny-les-beaune-1er-cru-aux-fourneaux/","Cherry red in colour with garnet highlight. Aromas of red and black fruits and flowers. The body is ample with smooth tannic and fruits characters. Round and balance","Simple Product","Catalog & Search","No","79.50",""
"","1975","LOUIS041275","Louis Max, Meursault 1er Cru Porusot 2010","louis-max-meursault-1er-cru-porusot","https://www.ewinegallery.com/shop/white/louis-max-meursault-1er-cru-porusot/","https://www.ewinegallery.com/shop/white/louis-max-meursault-1er-cru-porusot/","Greeny gold in color with strong aromas of ripe grapes, toasted almonds and hazelnuts. On the palate, it is rich and fat. Long finish and well structured.","Simple Product","Catalog & Search","No","139.00",""
"","1978","LOUIS121275","Louis Max, Bourgogne Haut &#8211; Cotes de Beaune 2010","louis-max-bourgogne-haut-cotes-de-beaune","https://www.ewinegallery.com/shop/red/louis-max-bourgogne-haut-cotes-de-beaune/","https://www.ewinegallery.com/shop/red/louis-max-bourgogne-haut-cotes-de-beaune/","The color is fairly light red, like strawberry juice. The aromas are very typical of this region of production with a marked but very fine fruitiness a little reminiscent of blackcurrant.","Simple Product","Catalog & Search","No","49.00",""
"","1974","LOUIS031275","Louis Max, Puligny &#8211; Montrachet 2007","louis-max-puligny-montrachet","https://www.ewinegallery.com/shop/all-deals/louis-max-puligny-montrachet/","https://www.ewinegallery.com/shop/all-deals/louis-max-puligny-montrachet/","Gold yellow in color with aromas of marzipan (confection made with almonds), fern, exotic fruit and white flowers. Subtle acidity, very smooth and has a impressive lingering effect and length.","Simple Product","Catalog & Search","No","106.00","66"
"","1976","LOUIS051275A","Louis Max, Bourgogne Pinot Noir, Beaucharme 2011","louis-max-bourgogne-pinot-noir-beaucharme","https://www.ewinegallery.com/shop/red/louis-max-bourgogne-pinot-noir-beaucharme/","https://www.ewinegallery.com/shop/red/louis-max-bourgogne-pinot-noir-beaucharme/","Brilliant cherry red. Aromas of red fruits with notion of lime and mint. A wine with a lot of fruits and a delicate note of wood. Good persistence and harmonious well balanced.","Simple Product","Catalog & Search","No","43.00",""
"","1969","LOUIS101275A","Louis Max, Chablis 1er Cru Fourchaume 2013","louis-max-chablis-1er-cru-fourchaume","https://www.ewinegallery.com/shop/white/louis-max-chablis-1er-cru-fourchaume/","https://www.ewinegallery.com/shop/white/louis-max-chablis-1er-cru-fourchaume/","Yellow in colour with golden hue. It has a refined and fruity bouquet, with floral, mineral and lemony hints. On the palate it is full of finesse and tenderness with charming fruit. Long aftertaste with mineral character.","Simple Product","Catalog & Search","No","71.00",""
"","1972","LOUIS141275","Louis Max, Gevrey-Chambertin, Les Azerottes 2009","louis-max-gevrey-chambertin-les-azerottes","https://www.ewinegallery.com/shop/red/louis-max-gevrey-chambertin-les-azerottes/","https://www.ewinegallery.com/shop/red/louis-max-gevrey-chambertin-les-azerottes/","Deep cherry red in color, limpid. Intense aromas of red fruits combined with touch of vanilla and species and autumn leaves. Full bodied, rich and powerful wine. Elegant and harmonious structure.","Simple Product","Catalog & Search","No","106.00",""
"","1973","LOUIS151275","Louis Max, Vosne-Romanee 2009","louis-max-vosne-romanee","https://www.ewinegallery.com/shop/red/louis-max-vosne-romanee/","https://www.ewinegallery.com/shop/red/louis-max-vosne-romanee/","Very elegant cherry red hue, with violent tints. With aromas of cherry and small red fruit, quite intense and very pleasant and silky tannins.","Simple Product","Catalog & Search","No","116.50",""
"","1968","LOUIS021275","Louis Max, Chablis, Saint Jean 2013","louis-max-chablis-saint-jean","https://www.ewinegallery.com/shop/all-deals/louis-max-chablis-saint-jean/","https://www.ewinegallery.com/shop/all-deals/louis-max-chablis-saint-jean/","Fine white gold with green tints, combining limpidity and brilliance. Very pleasant aromas of fresh fruits and white flowers, enhanced by mineral hints.","Simple Product","Catalog & Search","No","49.00","39"
"","1971","LOUIS061275","Louis Max, Nuits-St-Georges, Les Lievres 2009","louis-max-nuits-st-georges-les-lievres","https://www.ewinegallery.com/shop/red/louis-max-nuits-st-georges-les-lievres/","https://www.ewinegallery.com/shop/red/louis-max-nuits-st-georges-les-lievres/","Deep cherry red in color. Bouquet of red fruits; cherry and black currant with cinnamon and hints of truffle. Full bodied, rich and fruity wine. Firm tannins and well balanced with long after taste.","Simple Product","Catalog & Search","No","93.50",""
"","1970","LOUIS131275","Louis Max Bourgogne Haut &#8211; Cotes de Nuits 2011","louis-max-bourgogne-haut-cotes-de-nuits","https://www.ewinegallery.com/shop/all-deals/louis-max-bourgogne-haut-cotes-de-nuits/","https://www.ewinegallery.com/shop/all-deals/louis-max-bourgogne-haut-cotes-de-nuits/","Very fine deep red hue, both limpid and brilliant. Intense aromas of very ripe fruit(strawberry jam) combined with hints of oaky vanilla. On the palate, it possesses a great deal of concentration, with a silky tannic structure.","Simple Product","Catalog & Search","No","49.00","35"
"","1965","LOUIS011275A","Louis Max, Macon-Villages 2013","louis-max-macon-villages","https://www.ewinegallery.com/shop/white/louis-max-macon-villages/","https://www.ewinegallery.com/shop/white/louis-max-macon-villages/","Brilliant pale yellow hue with greenish tinges. On the nose you can smell white flowers, Muscat, vanilla and citronella. On the palate you can find the fatness and excellent roundness, a slight woodiness and a good finish.","Simple Product","Catalog & Search","No","41.00",""
"","1966","LOUIS111275A","Louis Max, Pouilly Fuisse, Vieilles Vignes 2013","louis-max-pouilly-fuisse-vieilles-vignes","https://www.ewinegallery.com/shop/white/louis-max-pouilly-fuisse-vieilles-vignes/","https://www.ewinegallery.com/shop/white/louis-max-pouilly-fuisse-vieilles-vignes/","Very elegant cherry red hue, with violent tints. With aromas of cherry and small red fruit, quite intense and very pleasant and silky tannins.","Simple Product","Catalog & Search","No","51.00",""
"","1967","LOUIS201275","Louis Max Mercury Vignes du Domaine 2010","louis-max-mercury-vugnes-du-domaine","https://www.ewinegallery.com/shop/red/louis-max-mercury-vugnes-du-domaine/","https://www.ewinegallery.com/shop/red/louis-max-mercury-vugnes-du-domaine/","Lively ruby red color, very clear and brilliant. Delicate aromas of cherry and strawberry with a touch of praline. Feminine and elegant, good structure with fine tannins.","Simple Product","Catalog & Search","No","59.00",""
"","2002","LAPEIRA021275","La Peira en Damaisela &#8220;Deusyls&#8221; 2009","la-peira-en-damaisela-deusyls","https://www.ewinegallery.com/shop/all-deals/la-peira-en-damaisela-deusyls/","https://www.ewinegallery.com/shop/all-deals/la-peira-en-damaisela-deusyls/","Honeysuckle, narcissus, heliotrope, pineapple, and overripe pear and Persian melon scent the Viognier-Roussanne 2009 Deusyls de la Peira, which comes to the palate creamy; nutmeg- and vanilla-tinged; expansive but not heavy; with hints of salted nuts and chalk serving for some finishing counterpoint.","Simple Product","Catalog & Search","No","74.00","59"
"","1997","LAPEIRA031275","La Peira en Damaisela &#8220;Las Flors&#8221; 2009","la-peira-en-damaisela-las-flors","https://www.ewinegallery.com/shop/red/la-peira-en-damaisela-las-flors/","https://www.ewinegallery.com/shop/red/la-peira-en-damaisela-las-flors/","Lightly-cooked, sweetly ripe black and red raspberries aromatically shadowed by their distilled counterparts and wreathed in headily and seductively perfumed buddleia, peony, and heliotrope. Richly textured and full, yet preserving a core of vibrant primary juiciness, subtle underlying beef blood and chocolate while a long finish preserves a remarkable sense of transparency to the wine’s floral, stone, peat, iodine and mouth-wateringly saline mineral elements.","Simple Product","Catalog & Search","No","74.00",""
"","1958","LAPEIRA041275","La Peira en Damaisela &#8220;La Peira&#8221; 2009","la-peira-en-damaisela-la-peira","https://www.ewinegallery.com/shop/red/la-peira-en-damaisela-la-peira/","https://www.ewinegallery.com/shop/red/la-peira-en-damaisela-la-peira/","Bursting with heady, lilac-like sweet floral perfume along with liqueur-like cassis and black raspberry. Expands thrillingly on a viscous, subtly creamy yet persistently vibrant, juicy, and buoyant palate, with fresh ginger, nutmeg, and licorice adding complex spice and a Syrah-induced savor akin to salted roasted meat pan drippings.","Simple Product","Catalog & Search","No","104.00",""
